historical_period_facet_id,person_id,default_name,birth_year,death_year,birth_approx,death_approx,historical_period_id,historical_period_name
7238,1903,"Gendun Chokyi Wangchuk",1773,1796,0,0,69,"18th Century"
7400,6502,"Jigme Lungrik Gyatso",1748,1778,0,0,69,"18th Century"
7438,5328,"Yeshe Lobzang Tenpai Gonpo",1760,1810,0,0,69,"18th Century"
7603,9693,"Lobzang Pelden Gyeltsen",1708,1758,0,0,69,"18th Century"
7611,6580,"Ngawang Konchok Nyima",1653,1707,0,0,69,"18th Century"
7903,4493,"Ngawang Namkha Zangpo",1690,1750,1,0,69,"18th Century"
7951,3173,"Gendun Puntsok",1648,1724,0,0,69,"18th Century"
7964,6635,"Sherab Tashi",1647,1716,0,0,69,"18th Century"
8133,5159,"Kunzang Pema Wanggyel",1736,1784,0,0,69,"18th Century"
8135,13228,"Gyurme Tekchok Tenpa Namgyel",1786,1839,0,0,69,"18th Century"
8143,4224,"Pelchok Gyeltsen",1599,1673,0,0,69,"18th Century"
8395,4665,"Bipa Mipam Dawa",1767,1807,0,0,69,"18th Century"
8418,6161,"Lobzang Nyima",NULL,1757,0,0,69,"18th Century"
8444,4730,"Konchok Tenpai Dronme",1762,1823,0,0,69,"18th Century"
8534,2926,"Lobzang Samten",1687,1749,0,0,69,"18th Century"
8559,5426,"Lobzang Tsultrim",1745,1800,0,0,69,"18th Century"
8788,2180,"Lobzang Yeshe",1663,1737,0,0,69,"18th Century"
8856,13426,"Lobzang Nyendrak",NULL,1824,0,0,69,"18th Century"
8863,13428,"Sonam Dargye",NULL,1758,1,0,69,"18th Century"
9041,13453,"Getse Pema",1745,1813,0,0,69,"18th Century"
9313,13069,"Drakpa Rinchen Sherab",1715,1743,0,0,69,"18th Century"
9336,5479,"Arik Geshe Jampa Gelek Gyeltsen",1728,1803,0,0,69,"18th Century"
9421,9254,"Pelden Tashi",1688,1743,0,0,69,"18th Century"
9452,9546,"Pema Tekchok Tenpai Gyeltsen",1712,1771,0,0,69,"18th Century"
9525,10753,"Sonam Rinchen",1705,1741,0,0,69,"18th Century"
9527,10742,"Ngawang Kunga Lodro",1729,1783,0,0,69,"18th Century"
9627,13190,"Ngawang Jampel Mingyur Lhundrub Dorje",1810,1844,0,0,69,"18th Century"
9632,13191,"Kunzang Gyurme Lhundrub",1775,1810,1,1,69,"18th Century"
9698,13070,"Rinchen Lekdrub",1745,1829,0,0,69,"18th Century"
9897,9297,"Pema Dechen Lingpa",1663,1713,0,0,69,"18th Century"
9898,13452,"Nyida Sanggye",NULL,1744,0,0,69,"18th Century"
9925,8549,"Namkha Chowang",NULL,1784,0,1,69,"18th Century"
9939,5652,"Ngawang Tsultrim",1721,1791,0,0,69,"18th Century"
9986,4080,"Konchok Chodrak",1646,1718,0,0,69,"18th Century"
10283,9394,"Mingyur Peldron",1699,1769,0,0,69,"18th Century"
10401,7681,"Lhundrub Gyatso",1660,1727,0,0,69,"18th Century"
10474,13531,"Yungdrung Tendzin",NULL,NULL,0,0,69,"18th Century"
10568,13108,"Lobzang Tendzin Trinle",1681,1731,0,0,69,"18th Century"
10577,13109,"Kelzang Chodrak Pelden",1734,1791,0,0,69,"18th Century"
10667,8028,"Yonten Taye",1724,1784,0,0,69,"18th Century"
10714,10644,"Sanggye Puntsok",1649,1705,0,0,69,"18th Century"
10816,8126,"Pema Nyinje Wangpo",1774,1853,0,0,69,"18th Century"
10839,5641,"Deumar Geshe Tendzin Puntsok",1672,NULL,0,0,69,"18th Century"
10920,13515,"Orgyen Tashi",NULL,NULL,0,0,69,"18th Century"
10931,13514,Lupel,NULL,NULL,0,0,69,"18th Century"
10943,6499,"Tenpa Tsering",1678,1738,0,0,69,"18th Century"
10946,13532,"Puntsok Tenpa",NULL,1751,0,0,69,"18th Century"
11023,13558,"Lhagyari Tsering Pelbar",NULL,NULL,0,0,69,"18th Century"
11033,12865,"Lhagyari Dechen Trinle Rolpa",NULL,NULL,0,0,69,"18th Century"
11045,3072,"Jamyang Norbu",1703,1743,0,1,69,"18th Century"
11050,6350,"Jigme Topgye",NULL,1844,0,1,69,"18th Century"
11060,6346,"Makzor Gonpo",1686,1728,0,1,69,"18th Century"
11072,6348,"Tensung Tsering",1743,1780,0,1,69,"18th Century"
11094,3109,"Lobzang Chodrak",1638,1710,0,0,69,"18th Century"
11131,9513,"Kelzang Pema Wangchuk",1720,1771,0,0,69,"18th Century"
11169,5985,"Chakpa Chopel",NULL,NULL,0,0,69,"18th Century"
11207,10412,"Mingyur Pende Gyatso",1772,1817,0,0,69,"18th Century"
11331,13547,"Ngawang Trinle Gyatso",1688,NULL,0,0,69,"18th Century"
11355,6198,"Jamyang Tubten Nyima",1779,1862,0,0,69,"18th Century"
11392,5381,"Jamyang Monlam",1750,1814,0,0,69,"18th Century"
11422,5360,"Lobzang Gyeltsen Sengge",1757,1849,0,0,69,"18th Century"
11429,7803,"Jamgon Ngawang Gyeltsen",1647,1732,0,0,69,"18th Century"
11450,13133,"Kunzang Trinle Namgyel",1727,1758,0,0,69,"18th Century"
11457,3758,"Ngawang Lobzang Choden",1642,1714,0,0,69,"18th Century"
11464,9525,"Gyurme Kunzang Namgyel",1713,1769,0,0,69,"18th Century"
11473,3225,"Ngawang Chokyi Gyatso",1680,1736,0,0,69,"18th Century"
11645,11866,"Chime Tenpai Nyima",1756,NULL,0,0,69,"18th Century"
11679,2755,"Ngawang Sonam Gyatso",1684,1752,0,0,69,"18th Century"
11737,9579,"Jigme Gyelwai Nyugu",1765,1842,0,0,69,"18th Century"
11797,13574,"Yeshe Tendzin",NULL,NULL,0,0,69,"18th Century"
11818,9523,"Lobzang Jigme Namkha",1768,1822,0,0,69,"18th Century"
11827,3107,"Kelzang Gyatso",1708,1757,0,0,69,"18th Century"
11887,7162,"Ngawang Khedrub",1779,1838,0,0,69,"18th Century"
12018,13173,"Jampel Gendun Gyatso",1754,1803,0,0,69,"18th Century"
12033,6622,"Sonam Drakpa",1723,1789,0,0,69,"18th Century"
12035,8069,"Dondrub Gyatso",1702,1769,0,0,69,"18th Century"
12041,6979,"Ngawang Jampel Tsultrim Gyatso",1792,1862,0,0,69,"18th Century"
12070,2339,"Jampel Gyatso",1758,1804,0,0,69,"18th Century"
12114,3141,"Rolpai Dorje",1717,1786,0,0,69,"18th Century"
12134,5317,"Ngawang Chopel",1760,1839,0,0,69,"18th Century"
12195,10561,"Yungdrung Puntsok",NULL,NULL,0,0,69,"18th Century"
12218,4497,"Ngawang Chodrak",1710,1772,0,0,69,"18th Century"
12399,6529,"Lobzang Nyendrak",1718,1800,0,0,69,"18th Century"
12523,8543,"Tsondru Gyatso",NULL,NULL,0,0,69,"18th Century"
12528,8551,"Orgyen Jamyang",NULL,NULL,0,0,69,"18th Century"
12539,8583,"Choying Rangdrol",NULL,NULL,0,0,69,"18th Century"
12575,13121,"Drubtob Namgyel Lhundrub",1718,1786,0,0,69,"18th Century"
12580,13123,"Jigme Tenpai Gyeltsen",1788,1850,0,0,69,"18th Century"
12616,13147,"Drubwang Drakpa Gyeltsen",NULL,NULL,0,0,69,"18th Century"
12639,2392,"Lobzang Dorje",NULL,NULL,0,0,69,"18th Century"
12650,2987,"Kundrol Drakpa",NULL,NULL,0,0,69,"18th Century"
12671,8609,"Jikdrel Tutob Dorje",NULL,NULL,0,0,69,"18th Century"
12680,8616,"Jangchub Dorje",NULL,NULL,0,0,69,"18th Century"
12681,13169,"Sonam Tseten",NULL,NULL,0,0,69,"18th Century"
12725,13197,"Chowang Dorje Dzinpa",NULL,NULL,0,0,69,"18th Century"
12733,13217,"Ngawang Rinchen",NULL,NULL,0,0,69,"18th Century"
12743,13221,"Dampa Lodro Gyeltsen",NULL,NULL,0,0,69,"18th Century"
12754,13225,"Tokden Yungdrung Gyeltsen",NULL,NULL,0,0,69,"18th Century"
12818,9590,"Changlung Pelchen Namkha Jigme",1757,1821,0,0,69,"18th Century"
12841,5485,"Jampel Tsultrim",NULL,NULL,0,0,69,"18th Century"
12988,3008,"Lobzang Chokyi Nyima",1737,1802,0,0,69,"18th Century"
13040,2436,"Lobzang Dondrub",1673,1746,0,0,69,"18th Century"
13084,7069,"Lobzang Tenpai Dronme",1724,1757,0,0,69,"18th Century"
13096,13507,"Rinchen Peldzom",NULL,NULL,0,0,69,"18th Century"
13156,11972,"Lodro Gyatso",1722,1774,0,0,69,"18th Century"
13161,13203,"Gendun Konchok Lobzang Tendzin",1796,1851,0,0,69,"18th Century"
13212,13615,"Tamdrin Wangmo",1787,NULL,0,0,69,"18th Century"
13297,4494,"Lobzang Drime",1683,NULL,0,0,69,"18th Century"
13401,2399,"Yeshe Kelzang",1705,NULL,0,0,69,"18th Century"
13531,9383,"Gyurme Tekchok Tendzin",1699,1758,0,0,69,"18th Century"
13639,2787,"Jamyang Khyenrab Gyatso",1849,1944,0,0,69,"18th Century"
13829,9361,"Lobzang Trinle",1697,1740,0,0,69,"18th Century"
13843,4622,"Jigme Ngotsar Gyatso",1750,NULL,0,0,69,"18th Century"
13944,5871,"Tsangyang Gyatso",1683,1706,0,0,69,"18th Century"
13945,3883,"Pema Rangdol",1786,1838,0,0,69,"18th Century"
13990,7473,Gonbujab,NULL,NULL,0,0,69,"18th Century"
14081,13094,"Ngawang Trinle Pelzang",1730,1794,0,0,69,"18th Century"
14148,4631,"Ngulchu Dharmabhadra",1772,1851,0,0,69,"18th Century"
14155,5457,"Jigme Lingpa",1730,1798,0,0,69,"18th Century"
14170,10832,"Namkha Wosel",NULL,1726,0,0,69,"18th Century"
14191,4676,"Jigme Trinle Wozer",1745,1821,0,0,69,"18th Century"
14265,6548,"Taktsang Lobzang Rabten",1676,1745,0,0,69,"18th Century"
14302,6526,"Ngawang Chokden",1677,1751,0,0,69,"18th Century"
14382,5901,"Gendun Tsultrim",1744,1807,0,0,69,"18th Century"
14548,13124,"Jigme Kundrol Namgyel",1719,NULL,0,0,69,"18th Century"
14671,6646,"Jamyang Zhepai Dorje",1648,1721,0,0,69,"18th Century"
14778,5338,"Ngawang Tendar",1759,NULL,0,0,69,"18th Century"
14843,13688,"Khamtrul Sherab Mebar",1752,1815,0,0,69,"18th Century"
14919,3782,"Jigme Tenpai Gyatso",1714,1754,0,0,69,"18th Century"
14941,8578,"Pema Kundrol Namgyel",1706,1773,0,0,69,"18th Century"
15010,5805,"Polhane Sonam Tobgye",1689,1747,0,0,69,"18th Century"
15057,7874,"Shakya Tendzin",1734,1780,1,0,69,"18th Century"
15252,12403,"Tsultrim Nyima",1796,1872,0,0,69,"18th Century"
15258,7525,"Lobzang Tsondru",NULL,NULL,0,0,69,"18th Century"
15277,8539,"Gyelse Sonam Deutsen",1675,1723,0,0,69,"18th Century"
15293,5306,"Doring Tenzin Peljor",1760,NULL,0,0,69,"18th Century"
15306,8892,"Karma Gyurme Ngedon Tendzin",1794,1851,0,0,69,"18th Century"
15312,2639,"Karma Ngedon Tendzin Trinle Rabgye",1770,NULL,0,0,69,"18th Century"
15317,2640,"Karma Ngelek Tendzin Trinle Rabgye",1700,1768,0,1,69,"18th Century"
15319,11246,"Karma Tashi",1728,1790,0,0,69,"18th Century"
15364,3049,"Lobzang Tenpai Gyeltsen",1712,1771,0,0,69,"18th Century"
15369,3061,"Lobzang Tubten Gelek Gyeltsen",1729,1796,0,0,69,"18th Century"
15381,6045,"Ngawang Jamyang Tashi",1739,1813,0,0,69,"18th Century"
15384,3134,"Ngawang Jamyang Tenzin Gyatso",1753,1798,0,0,69,"18th Century"
15390,6982,"Ngawang Sanggye Pelzang",NULL,NULL,0,0,69,"18th Century"
15403,10394,"Ngawang Tubten Kelzang Tenpai Dronme",1886,1918,0,0,69,"18th Century"
15408,6349,"Tenzin Rinchen",1760,NULL,1,0,69,"18th Century"
15428,2996,"Konchok Jigme Wangpo",1728,1791,0,0,69,"18th Century"
15480,8631,"Chopa Lugu",NULL,NULL,0,0,69,"18th Century"
15532,9690,"Lobzang Tendzin Gyatso",1700,1736,0,0,69,"18th Century"
15560,2819,"Yeshe Tardo",1756,1829,0,0,69,"18th Century"
15598,13740,"Gyelpo Zhabdrung",1711,NULL,0,0,69,"18th Century"
16022,7582,"Pema Norbu",1679,1757,0,0,69,"18th Century"
16081,13838,"Jangchub Nyima",1666,1747,0,0,69,"18th Century"
16087,13841,"Karma Jangchub Gyelpo",1883,1940,0,0,69,"18th Century"
16105,2409,"Namkha Sengge",1712,1780,0,0,69,"18th Century"
16144,4249,"Kunga Tashi",1656,1711,0,0,69,"18th Century"
16208,13690,"Khangchenne Sonam Gyelpo",NULL,1727,0,0,69,"18th Century"
16229,3783,"Jigme Tenpai Gonpo",1755,1794,0,0,69,"18th Century"
16231,7107,"Ngawang Tenpai Gyeltsen",1727,1759,0,0,69,"18th Century"
16233,5371,"Jangchub Chopel",1756,1838,0,0,69,"18th Century"
16241,8584,"Wosel Dorje Nyingpo",NULL,NULL,0,0,69,"18th Century"
16276,8580,"Choying Dorje",NULL,NULL,0,0,69,"18th Century"
16279,2118,"Kunzang Ngedon Wangpo",NULL,1816,0,0,69,"18th Century"
16282,8562,"Jigme Rigdzin Gonpo",NULL,1836,0,1,69,"18th Century"
16285,8630,"Pelden Dorje",NULL,NULL,0,0,69,"18th Century"
16288,13175,"Ngawang Trinle Pelzang",1745,1806,1,1,69,"18th Century"
16324,13533,"Yangchen Drolma",NULL,1786,0,0,69,"18th Century"
16344,13855,"Tenzin Nyida",NULL,1753,0,0,69,"18th Century"
16497,5151,"Orgyen Samten",1647,1735,0,0,69,"18th Century"
16519,2720,"Sonam Puntsok",NULL,1714,0,0,69,"18th Century"
16588,13878,"Pema Chozin",NULL,NULL,0,0,69,"18th Century"
16590,13877,"Pema Chodzom",NULL,1748,0,0,69,"18th Century"
16670,11245,"Karma Lhawang",NULL,NULL,0,0,69,"18th Century"
16673,4691,"Gyurme Tsewang Chokdrub",1761,1829,0,0,69,"18th Century"
16678,9764,"Ngawang Chokyi Gyatso",1755,1831,0,0,69,"18th Century"
16738,13544,Menjangma,NULL,NULL,0,0,69,"18th Century"
16768,13883,"Delok Tenzin Chodron",NULL,NULL,0,0,69,"18th Century"
16789,4611,"Shabkar Tsokdruk Rangdrol",1781,1851,0,0,69,"18th Century"
16798,9469,"Kunzang Dechen Gyelpo",1736,NULL,0,0,69,"18th Century"
16822,7895,"Kunga Gyatso",1722,1772,0,0,69,"18th Century"
16824,7815,"Shakya Rinchen",1710,1759,0,0,69,"18th Century"
16829,8343,"Sherab Gyeltsen",1772,1848,0,0,69,"18th Century"
16832,7918,"Sherab Sengge",1724,1793,0,0,69,"18th Century"
16867,7719,"Gyelse Kunga Gyeltsen",1689,1713,0,0,69,"18th Century"
16868,13839,"name unknown",1739,1828,0,0,69,"18th Century"
16877,4727,"Konchok Tenpai Gyeltsen",1783,1848,0,0,69,"18th Century"
17005,13226,"Kunga Tendzin",NULL,1773,0,0,69,"18th Century"
17007,10828,"Namkha Tsewang Chokdrub",1744,NULL,0,0,69,"18th Century"
17122,13210,"Kelzang Choden Wangmo",1746,1802,0,0,69,"18th Century"
17144,13211,"Chodron Wangmo",1708,1753,0,0,69,"18th Century"
17155,13212,"Dechen Trinle Tsomo",1641,1707,0,1,69,"18th Century"
17273,5729,"Sumpa Khenpo Yeshe Peljor",1704,1788,0,0,69,"18th Century"
17300,8782,"Śākya Śrī",1853,1919,0,0,69,"18th Century"
17330,11508,"Lhamo Lhamchung",NULL,NULL,0,0,69,"18th Century"
17365,6668,"Rigdzin Nyima Drakpa",1647,1710,0,0,69,"18th Century"
17414,6185,"Tenzin Trinle",1695,1738,0,0,69,"18th Century"
17420,6493,"Ngawang Trinle Gyatso",1678,1739,0,0,69,"18th Century"
17421,5436,"Gendun Trinle Rabgye",1740,1794,0,0,69,"18th Century"
17472,9372,"Katok Rigdzin Tsewang Norbu",1698,1755,0,0,69,"18th Century"
17508,5164,"Peljor Gyatso",1771,1807,0,0,69,"18th Century"
4028,2788,"Jigme Trinle Gyatso",1866,1948,0,0,73,"19th Century"
5442,5415,"Ngawang Nyendrak",1746,1824,0,0,73,"19th Century"
5486,3274,"Jampa Gyatso",1825,1901,0,0,73,"19th Century"
5497,13103,"Lobzang Chokle Namgyel",1762,1839,0,0,73,"19th Century"
5532,6535,"Jigme Tenpai Nyima",1816,NULL,0,0,73,"19th Century"
5548,8563,"Jigme Yonten Gonpo",1837,1898,0,0,73,"19th Century"
5560,9646,"Tubten Chokyi Dorje",1872,1935,0,0,73,"19th Century"
5578,4986,"Namkha Chokyi Gyatso",1807,1821,1,1,73,"19th Century"
5670,13104,"Lobzang Jampel Tendzin Namgyel",1840,1892,0,0,73,"19th Century"
5913,3414,"Lobzang Jampa",1763,1823,0,0,73,"19th Century"
5949,2238,"Lobzang Trinle Gyatso",1822,1832,0,0,73,"19th Century"
5951,6818,"Jigme Samdrub Gyatso",1833,1874,0,0,73,"19th Century"
5953,6110,"Konchok Tenpai Gyatso",1824,1859,0,0,73,"19th Century"
6000,5932,"Lobzang Gelek",1757,1816,0,0,73,"19th Century"
6035,2456,"Khyenrab Yonten Gyatso",1837,NULL,1,0,73,"19th Century"
6044,9049,"Lobzang Gyeltsen",NULL,1932,0,0,73,"19th Century"
6050,9051,"Yeshe Wangden",NULL,1943,0,1,73,"19th Century"
6157,3074,"Konchok Gyeltsen",1764,1853,0,0,73,"19th Century"
6217,3977,"Giteng Lobzang Pelden",1880,1944,0,0,73,"19th Century"
6462,13163,"Tenpai Nyima",1857,1925,1,0,73,"19th Century"
6520,8860,"Khetsun Gyatso",1797,1831,0,0,73,"19th Century"
6596,9884,"Pema Tekchok Tenpai Gyeltsen",1864,1909,0,0,73,"19th Century"
6609,11491,"Sonam Gelek",1817,NULL,0,0,73,"19th Century"
6613,11489,"Kelden Gyatso",1837,NULL,1,0,73,"19th Century"
6673,3734,"Lobzang Tenpai Nyima",1883,1890,0,0,73,"19th Century"
6704,11490,"Dorje Rabten",1842,1901,0,1,73,"19th Century"
6743,11445,"Konchok Drakpa",1830,NULL,1,0,73,"19th Century"
6806,6536,"Jigme Rigpai Sengge",1747,1816,0,0,73,"19th Century"
6827,8184,"Lobzang Chodar",1732,1812,0,0,73,"19th Century"
6846,4720,"Drakpa Gyeltsen",1762,1836,0,0,73,"19th Century"
6849,3769,"Konchok Sengge",1768,1833,0,0,73,"19th Century"
6855,6025,"Jigme Gyeltsen",1773,1850,0,0,73,"19th Century"
6858,5910,"Konchok Gyepai Lodro",1773,1837,0,1,73,"19th Century"
6864,3080,"Konchok Chopel",1768,1834,0,0,73,"19th Century"
6873,2974,"Shingza Paṇḍita Lobzang Dargye Gyatso",1752,1824,0,0,73,"19th Century"
6893,11435,"Jigme Lodro",1879,1955,0,0,73,"19th Century"
6904,13146,"Orgyen Gelek Namgyel",1792,1840,0,0,73,"19th Century"
6990,11443,"Sonam Jinpa",1767,NULL,1,0,73,"19th Century"
6999,5048,"Konchok Zangpo",1862,NULL,0,0,73,"19th Century"
7037,13180,"Name Unknown",1832,1856,1,1,73,"19th Century"
7127,7172,"Lobzang Tashi Trinle Gyatso",1889,1937,0,0,73,"19th Century"
7409,6929,"Jigme Tubten Nyima",1874,1898,0,0,73,"19th Century"
7440,5328,"Yeshe Lobzang Tenpai Gonpo",1760,1810,0,0,73,"19th Century"
7607,4163,"Ngawang Pelden Chokyi Gyeltsen",1850,1886,0,0,73,"19th Century"
7781,12785,"Japa Dongak Gyatso",1824,1902,0,0,73,"19th Century"
7880,9588,"Tubten Nyendrak",1883,1959,0,0,73,"19th Century"
7969,13202,"Lobzang Khechok",1719,1791,0,0,73,"19th Century"
8020,13204,"Demchok Dorje",1898,1940,0,0,73,"19th Century"
8137,13228,"Gyurme Tekchok Tenpa Namgyel",1786,1839,0,0,73,"19th Century"
8386,5902,"Shedrub Gyatso",1839,1894,0,0,73,"19th Century"
8397,4665,"Bipa Mipam Dawa",1767,1807,0,0,73,"19th Century"
8419,5410,"Lobzang Tsultrim Gyatso",1841,1907,0,0,73,"19th Century"
8446,4730,"Konchok Tenpai Dronme",1762,1823,0,0,73,"19th Century"
8593,13189,"Kelzang Pema Wanggyel",1848,1880,0,0,73,"19th Century"
8636,6498,"Lobzang Khyenrab Wangchuk",NULL,1872,0,0,73,"19th Century"
8759,9053,"Lhundrub Tsondru",NULL,1949,0,0,73,"19th Century"
8851,13425,"Kontse Tsewang Dondrub",1809,NULL,0,0,73,"19th Century"
8858,13426,"Lobzang Nyendrak",NULL,1824,0,0,73,"19th Century"
8867,13427,"Puntsok Tsewang",NULL,1865,0,0,73,"19th Century"
9043,13453,"Getse Pema",1745,1813,0,0,73,"19th Century"
9048,13454,"Gyurme Tenpel Chozang",1813,1860,0,0,73,"19th Century"
9072,4314,"Tsultrim Gyatso",1816,1837,0,0,73,"19th Century"
9074,4259,"Khedrub Gyatso",1838,1855,0,0,73,"19th Century"
9268,7272,"Bamda Gelek",1844,1904,0,0,73,"19th Century"
9292,4285,"Jigme Chokyi Wangchuk",1842,1913,0,0,73,"19th Century"
9494,3989,"Dechen Nyingpo",1878,1941,0,0,73,"19th Century"
9565,5041,"Gelek Namgyel",1860,NULL,0,0,73,"19th Century"
9603,11427,"Sonam Chopel",NULL,NULL,0,0,73,"19th Century"
9634,13191,"Kunzang Gyurme Lhundrub",1775,1810,1,1,73,"19th Century"
9670,2495,"Sherab Gyatso",1803,1875,0,0,73,"19th Century"
9700,13070,"Rinchen Lekdrub",1745,1829,0,0,73,"19th Century"
9883,5166,"Garwang Chokyi Gyeltsen",1811,1862,1,0,73,"19th Century"
9987,9442,"Orgyen Tendzin Gyatso",NULL,NULL,0,0,73,"19th Century"
10140,8574,"Drodul Pawo Dorje",1842,1924,0,0,73,"19th Century"
10573,13110,"Lobzang Chopel",1792,1841,0,0,73,"19th Century"
10783,11279,"Kunzang Gyurme",NULL,NULL,0,0,73,"19th Century"
10818,8126,"Pema Nyinje Wangpo",1774,1853,0,0,73,"19th Century"
11015,13559,"Lhagyari Zilnon Wangchuk",NULL,NULL,0,0,73,"19th Century"
11025,13558,"Lhagyari Tsering Pelbar",NULL,NULL,0,0,73,"19th Century"
11035,12865,"Lhagyari Dechen Trinle Rolpa",NULL,NULL,0,0,73,"19th Century"
11052,6350,"Jigme Topgye",NULL,1844,0,1,73,"19th Century"
11107,11796,"Tseten Chodzom",1890,1959,1,0,73,"19th Century"
11209,10412,"Mingyur Pende Gyatso",1772,1817,0,0,73,"19th Century"
11291,4402,"Yangchen Drupai Dorje",1809,1887,0,0,73,"19th Century"
11321,2506,"Tubten Jigme Gyatso",1792,1855,0,0,73,"19th Century"
11357,6198,"Jamyang Tubten Nyima",1779,1862,0,0,73,"19th Century"
11358,6928,"Lobzang Lungrik Nyima",1862,1874,0,0,73,"19th Century"
11374,7170,"Lobzang Tashi Rabgye",1814,1879,0,0,73,"19th Century"
11376,4077,"Lobzang Jangchub Tenpei Dronme",1861,1933,0,0,73,"19th Century"
11394,5381,"Jamyang Monlam",1750,1814,0,0,73,"19th Century"
11424,5360,"Lobzang Gyeltsen Sengge",1757,1849,0,0,73,"19th Century"
11461,2943,"Konchok Gyatso",1896,1960,0,0,73,"19th Century"
11618,3784,"Lobzang Jigme Pelden Tenpai Nyima",1795,1847,0,0,73,"19th Century"
11647,11866,"Chime Tenpai Nyima",1756,NULL,0,0,73,"19th Century"
11684,3733,"Tubten Jigme Kelzang",1812,1819,0,0,73,"19th Century"
11686,6419,"Tubten Jigme Gyatso",1820,1882,0,0,73,"19th Century"
11688,3735,"Lobzang Jigme Tsultrim Gyatso",1891,1909,0,0,73,"19th Century"
11700,13167,"Lobzang Dogyu Yeshe",1806,1852,0,0,73,"19th Century"
11702,10815,"Gaton Ngawang Lekpa",1867,1941,0,0,73,"19th Century"
11738,11352,"Jangchub Tsondru",1817,1856,0,0,73,"19th Century"
11799,13574,"Yeshe Tendzin",NULL,NULL,0,0,73,"19th Century"
11820,9523,"Lobzang Jigme Namkha",1768,1822,0,0,73,"19th Century"
11821,2237,"Kelzang Jigme Namkha",1875,1899,0,0,73,"19th Century"
11835,8757,"Dongak Chokyi Nyima",1854,1906,0,0,73,"19th Century"
11889,7162,"Ngawang Khedrub",1779,1838,0,0,73,"19th Century"
11951,10018,"Rigdzin Pelchen Dupa",1887,1932,0,0,73,"19th Century"
11968,4185,"Jigme Tenpai Nyima",1865,1926,0,0,73,"19th Century"
12030,13139,"Ayu Khandro Dorje Peldron",1839,1953,0,0,73,"19th Century"
12037,11444,"Purtsa Khenpo Akon",1837,1897,1,1,73,"19th Century"
12043,6979,"Ngawang Jampel Tsultrim Gyatso",1792,1862,0,0,73,"19th Century"
12072,2339,"Jampel Gyatso",1758,1804,0,0,73,"19th Century"
12136,5317,"Ngawang Chopel",1760,1839,0,0,73,"19th Century"
12163,7870,"Jampa Chodrak",1876,1937,0,0,73,"19th Century"
12197,10561,"Yungdrung Puntsok",NULL,NULL,0,0,73,"19th Century"
12244,13510,"Agvan Dorjiev",1854,1938,0,0,73,"19th Century"
12379,7732,"Dola Jigme Kelzang",1789,NULL,0,0,73,"19th Century"
12432,7551,"Orgyen Tendzin Norbu",1841,1900,0,1,73,"19th Century"
12491,7559,"Tubten Kelzang Gyatso",NULL,NULL,0,0,73,"19th Century"
12536,8566,"Jampel Dorje",NULL,NULL,0,0,73,"19th Century"
12544,8585,"Jangchub Chokyi Nyima",NULL,NULL,0,0,73,"19th Century"
12546,8600,"Jigme Dorje",NULL,NULL,0,0,73,"19th Century"
12582,13123,"Jigme Tenpai Gyeltsen",1788,1850,0,0,73,"19th Century"
12618,13147,"Drubwang Drakpa Gyeltsen",NULL,NULL,0,0,73,"19th Century"
12621,10372,"Lama Monlam Rabzang",1878,1945,0,0,73,"19th Century"
12660,4278,"Jangchub Namkha",NULL,NULL,0,0,73,"19th Century"
12662,4279,"Lobzang Tsultrim",NULL,NULL,0,0,73,"19th Century"
12664,4277,"Yeshe Chopel",NULL,NULL,0,0,73,"19th Century"
12673,8609,"Jikdrel Tutob Dorje",NULL,NULL,0,0,73,"19th Century"
12685,13179,"Lobzang Khedrub Nyima",NULL,NULL,0,0,73,"19th Century"
12690,13181,"Tubten Tsultrim Gyatso",NULL,NULL,0,0,73,"19th Century"
12704,8618,"Kunzang Pema Trinle",NULL,NULL,0,0,73,"19th Century"
12729,8633,"Hor Donyon Rinpoche",NULL,NULL,0,0,73,"19th Century"
12765,9050,"Tubten Nyinje",NULL,1933,0,0,73,"19th Century"
12783,9056,"Lobzang Nyendrak Gyatso",NULL,1920,0,1,73,"19th Century"
12788,9589,"Chime Yeshe",NULL,NULL,0,0,73,"19th Century"
12806,6470,"Minyak Kunzang Sonam",1823,1905,0,0,73,"19th Century"
12843,5485,"Jampel Tsultrim",NULL,NULL,0,0,73,"19th Century"
12867,8675,"Nangdze Dorje",1798,1874,0,0,73,"19th Century"
12962,3793,"Lobzang Dondrub Gyatso",1800,1863,0,0,73,"19th Century"
12964,3794,"Ngawang Jigme Khenrab Tendzin Trinle",1864,1923,0,0,73,"19th Century"
12972,6978,"Ngawang Lobzang Tenpai Gyeltsen",1864,1919,0,0,73,"19th Century"
12981,7182,"Lobzang Lhundrub",1782,1847,0,0,73,"19th Century"
13015,8355,"Jigme Norbu",1831,1861,0,0,73,"19th Century"
13044,9171,"Choden Zangmo",1885,1958,0,0,73,"19th Century"
13051,4125,"Nyakla Pema Dudul",1816,1872,0,0,73,"19th Century"
13062,13188,"Gyelse Tsewang Gyurme",NULL,NULL,0,0,73,"19th Century"
13163,13203,"Gendun Konchok Lobzang Tendzin",1796,1851,0,0,73,"19th Century"
13164,13201,"Lobzang Gyatso",1851,1896,0,0,73,"19th Century"
13197,13613,"Nene Metokma",NULL,NULL,0,0,73,"19th Century"
