TOL Source ID,Source,PLACE ID,Source Display,Pages,BDRC ID,VIAF ID,OCLC ID,url other,Source Lang Tag,Source Display Lang Tag
25,,621,"Don grub dbang rgyal. 1992. Mgo log lo rgyus deb ther. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 162.",152,MW20140,,,,,
25,,490,"<p>
Nor sde and Don grub dbang rgyal. 1992. <em>Go log lo rgyus deb ther</em>. Zi ling: mTsho sngon mi rigs dpe skrun khang, p. 196.&nbsp;</p>",,MW20140,,,,,
26,,370,"<p>
1997. <em>grong khyer lha saʼi lo rgyus rig gnas</em>, vol. 5, &quot;Mal gro gung dkar rdzong&quot;. Lha sa: Lha sa grong khyer khul, p. 39.</p>",39,MW20169,,,,,
26,,539,"<p>
Grong khyer lha saʼi khul. 1994. <em>Dga&#39; ldan dgon pa dang brag yer paʼi lo rgyus</em>, p. 59.</p>",59,MW20212,,,,,
27,,1042,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 156.</p>",156,MW20214,,,,,
27,,442,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 231.</p>",231,MW20214,,,,,
27,,982,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 446.&nbsp;</p>",446,MW20214,,,,,
27,,1041,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 561.</p>",561,MW20214,,,,,
27,,464,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 675.</p>",675,MW20214,,,,,
27,,296,"<p>
1999. <em>Mtsho lho khul gyi dgon sde khag gi lo rgyus snying bsdus</em>. Zi ling: mtsho sngon mi rigs dpe skrun khang, p. 87.</p>",87,MW20214,,,,,
28,,1317,"<p>
1999. Chu shur rdzong. Grong khyer lha saʼi gzhung, pp. 39-40.</p>",39-40,MW20234,,,,,
29,,445,"<p>
Blo gros phun tshogs. 1992. &ldquo;Khams bye bshad grwaʼi lo rgyus mdo tsam brjod pa.&rdquo; In <em>Krung goʼi bod kyi shes rig</em>, vol. 18, pp. 122&ndash;34. Beijing: Krung goʼi bod kyi shes rig dus deb khang.&nbsp;</p>",122-134,MW20242,,,,,
30,,1480,"<p>
Tshe dbang rin chen gyis par brgyab pa. 1995. <em>Se ra theg chen gling</em>. Beijing: Mi rigs dpe skrun khang, p. 117.</p>",117,MW20473,,,,,
31,,150,"<p>
1988. <em>spo boʼi lo rgyus</em>. lha sa: bod ljongs mi dmangs dpe skrun khang, pp. 117, 125.</p>","117, 125",MW20520,,,,,
31,,1330,"<p>
1988. <em>spo boʼi lo rgyus</em>. lha sa: bod ljongs mi dmangs dpe skrun khang, pp. 125</p>",125,MW20520,,,,,
31,,687,"<p>
1988.<em> spo boʼi lo rgyus.</em>&nbsp;lha sa: bod ljongs mi dmangs dpe skrun khang, p. 66, 125</p>","66, 125",MW20520,,,,,
32,,1486,"<p>
Yon tan rgya mtsho. 2000. <em>Rnga yul sgo mang dgon gyi gdan rabs</em>. Beijing: Mi rigs dpe skrun khang, p. 89.</p>",89,MW21017,,,,,
32,,1009,"<p>
ldong yon tan rgya mtsho. 2000. <em>rnga yul sgo mang dgon gyi gdan rabs.&nbsp;</em>Par gzhi dang po, Vol. 1. Mi rigs dpe skrun khang, 141-142.</p>",141-142,MW21017,,,,,
33,,1234,"<p>
1996. <em>Stod mnga&#39; ris skor gsum gyi lo rgyus</em>. Lha sa: Bod ljongs mi dmangs dpe skrun khang, p. 256-266.</p>",256-266,MW21366,,,,,
34,,1518,"<p>
Si tu chos kyi rgya mtsho. 1999. <em>Dbus gtsang gi gnas yig</em>. Lhasa: Bod ljongs bod yig dpe rnying dpe skrun khang, p. 260.</p>",260,MW21611,,,,,
35,,1487,"<p>
Dar rgyas and Skal bzang thar. 2000. <em>Da tshang dgon pa&#39;i lo rgyus</em>. Ngawa: gangs ljongs gtsug lag rtsom sgrig khang.</p>",,MW21636,,,,,
36,,1409,"<p>
bShes gnyen tshul khrims, ed. 2001.<em> Lha saʼi dgon tho rin chen spungs rgyan</em>. Par gzhi dang po. 1 vols. Lha sa: Bod ljongs mi dmangs dpe skrun khang, p. 57.</p>",57,MW23664,,,,,
37,,1247,"<p>
Chos &#39;phel. &nbsp;2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>. 4 vols. pe cin: mi rigs dpe skrun khang, vol. 2., p. 118-119.</p>",119-119,MW23847,,,,,
37,,151,"<p>
chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma. 4 vols</em>. pe cin: mi rigs dpe skrun khang, vol. 2, pp. 113-115. v. 2, pp. 101-103.</p>",101-103,MW23847,,,,,
37,,1518,"<p>
Chos &#39;phel. 2002. <em>Gangs can bod kyi gnas bshad lam yig gsar ma</em>, vol. 1, pp. 98&ndash;100. Beijing: mi rigs dpe skrun khang.</p>",98-100,MW23847,,,,,
37,,546,"<p>
chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>, vol. 3. Pe cin: mig rigs dpe skrun khang, p.135.</p>",135,MW23847,,,,,
37,,1521,"<p>
chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>, volume 2. pe cin: mi rigs dpe skrun khang, pp. 146-148.</p>",146-148,MW23847,,,,,
37,,291,"<p>
Chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>. 4 vols. pe cin: mi rigs dpe skrun khang, v. 2, pp. 193-194.</p>",193-194,MW23847,,,,,
37,,224,"<p>
Chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>. 4 vols. pe cin: mi rigs dpe skrun khang, v. 2, pp. 194-195</p>",194-195,MW23847,,,,,
37,,1281,"<p>
Chos &#39;phel. 2002. <em>gangs can bod kyi gnas bshad lam yig gsar ma</em>. 4 vols. pe cin: mi rigs dpe skrun khang, v. 2, pp. 195-196</p>",195-196,MW23847,,,,,
37,,1501,"<p>
Chos &#39;phel. 2002. <em>Gangs can bod kyi gnas bshad lam yig gsar ma</em>. Beijing: Mi rigs dpe skrun khang, vol. 1, pp. 6-8.</p>",6-8,MW23847,,,,,
37,,112,"<p>
chos &#39;phel. 2002. gangs can bod kyi gnas bshad lam yig gsar ma. 4 vols. pe cin: mi rigs dpe skrun khang, vol. 2, pp. 113-115.&nbsp;</p>",113-115,MW23847,,,,,
37,,246,"<p>
Chos &#39;phel. 2002. gangs can bod kyi gnas bshad lam yig gsar ma. 4 vols. pe cin: mi rigs dpe skrun khang, vol. 2, pp. 202-203.</p>",202-203,MW23847,,,,,
37,,1390,"Chos 'phel. 2002. gangs can bod kyi gnas bshad lam yig gsar ma. 4 vols. pe cin: mi rigs dpe skrun khang, vol. 2, pp. 249-251.",249-251,MW23847,,,,,
38,,1087,"<p>
shar yul phun tshogs tshe ring. 2002. <em>bod kyi bon dgon khag gi lo rgyus dang da ltaʼi gnas bab</em>. Pe cin: mi rigs dpe skrun khang, 81-182.</p>",81-182,MW25095,,,,,
39,,154,"<p>
rta tshag tshe dbang rgyal. 1994. <em>lho rong chos &#39;byung</em>. Lha sa: Bod ljongs bod yig dpe rnying dpe skrun khang, p. 202.</p>",202,MW27302,,,,,
40,,1441,"<p>
Bstan &#39;dzin lung rtogs nyi ma. 2004. <em>Snga &#39;gyur rdzogs chen chos &#39;byung chen mo</em>. Beijing: krung go&#39;i bod rig pa dpe skrun khang, p. 314.</p>",314,MW27401,,,,,
40,,445,"<p>
Bstan &#39;dzin lung rtogs nyi ma. 2004. <em>Snga &#39;gyur rdzogs chen chos &#39;byung chen mo</em>. Beijing: Krung go&#39;i bod rig pa dpe skrun khang. BDRC W27401, p. 310.&nbsp;</p>",310,MW27401,,,,,
40,,1095,"<p>
bstan &#39;dzin lung rtogs nyi ma. 2004. <em>snga &#39;gyur rdzogs chen chos &#39;byung chen mo</em>. Pe cin: krung go&#39;i bod rig pa dpe skrun khang, p. 313.</p>",313,MW27401,,,,,
40,,527,"<p>Bstan &#39;dzin kun bzang lung rtogs bstan pa&#39;i nyi ma. 2004. <em>Snga &#39;gyur rdzogs chen chos &#39;byung chen mo</em>. Pe cin: Krung go&#39;i bod rig pa dpe skrun khang, p. 316.</p>",316,MW27401,,,,,
41,,1303,"<p>
chos kyi rgya mtsho. &quot;gangs ri thod dkar/.&quot; In&nbsp;<em>dbus gtsang gnas yig</em>, pp. 154 - 156. 2001.&nbsp;khreng tu&#39;u: si khron mi rigs dpe skrun khang.&nbsp;</p>",154-156,MW27524,,,,,
41,,309,"<p>
Chos kyi rgya mtsho. 2001. <em>Dbus gtsang gnas yig</em>. 1 vols. khreng tu&#39;u: si khron mi rigs dpe skrun khang, p. 485.</p>",485,MW27524,,,,,
41,,1205,"<p>
chos kyi rgya mtsho.&nbsp; 2001.&nbsp;<em>dbus gtsang gnas yig</em>. 1 vols. khreng tu&#39;u: si khron mi rigs dpe skrun khang, p. 16.&nbsp;</p>",16,MW27524,,,,,
41,,1438,"<p>
kaH thog si tu 03 chos kyi rgya mtsho. 2001. <em>Dbus gtsang gnas yig</em>. Chengdu: si khron mi rigs dpe skrun khang, vol. 1, p. 63.</p>",63,MW27524,,,,,
41,,574,"<p>
Kaḥthog si tu 03 chos kyi rgya mtsho.&nbsp;2001.&nbsp;<em>dBus gtsang gnas yig</em>. 1 vols. Khreng Tu&rsquo;u: Si khron mi rigs dpe skrun khang, p. 402.</p>",402,MW27524,,,,,
42,,14,"<p>
Tshe ring bla ma ʼjam dpal bzang po. 1985. <em>Gyal dbang dpal yul baʼi gdan rabs ngo mtshar ʼchi med yongs ʼduʼi ljon paʼi phreng ba</em>.&nbsp; Bylakuppe, Dist. Mysore, Karnataka: Nyingmapa Monastery.</p>",,MW27596,,,,,
43,,1147,"<p>
dkon mchog bstan pa rab rgyas. <em>mdo smad chos &#39;byung</em>. 1982. 1 vols. lanzhou: kan su&#39;u mi dmangs dpe skrun khang, p. 577.&nbsp;</p>",577,MW28064,,,,,
44,,1004,"<p>
Ye shes ʼod zer sgrol ma, &amp; lce nag tshang nyi zla he ru ka. 2004. <em>Reb kong sngags mang gi lo rgyus phyogs bsgrigs</em>. (Par gzhi dang po, Vol. 1). Mi rigs dpe skrun khang, pp. 26-28.</p>",26-28,MW28803,,,,,
45,,1050,"<p>
Bod pa sprul sku mdo sngags bstan pa&#39;i nyi ma. <em>gsung &#39;bum mdo sngags bstan pa&#39;i nyi ma</em>. Vol 1. Khreng tu&#39;u: Si khron mi rigs dpe skrun khang, p. 5.</p>",5,MW29059,,,,,
46,,1633,"<p>
Karma rgyal mtshan. 2005. <em>Khyung ltag gnas yig rgya rong mkhaʼ ʼgro chen moʼi dgongs nyams</em>. In <em>Mdo khams gnas yig phyogs bsgrigs dad bskul lha dbang rnga sgra</em>, pp. 151-156.&nbsp; Beijing: Mi rigs dpe skrun khang.</p>",151-156,MW29295,,,,,
47,,1276,"<p>
ʼJam mgon a mes zhabs. 2000. <em>Gsung ʼbum ngag dbang kun dgaʼ bsod nams</em>, vol. 3. Kathmandu: Sa skya rgyal yongs gsung rab slob gnyer khang, p. 283.</p>",283,MW29307,,,,,
48,,1309,"<p>
&#39;Jigs med. 2009.&nbsp;<em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archive, p. 726.</p>",726,MW2CZ7959,,,,,
48,,804,"<p>
jigs med. 2009. <em>mdo smad lo rgyus chen mo, vol 5</em>. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 740-741.</p>",740-741,MW2CZ7959,,,,,
48,,499,"<p>
jigs med. 2009. <em>mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, p. 363.</p>",363,MW2CZ7959,,,,,
48,,360,"<p>
jigs med. 2009. <em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, p. 510.</p>",510,MW2CZ7959,,,,,
48,,1148,"<p>
jigs med. 2009. <em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 491-492.</p>",491-492,MW2CZ7959,,,,,
48,,1054,"<p>
jigs med. 2009. <em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 521-522.</p>",521-522,MW2CZ7959,,,,,
48,,1093,"<p>
jigs med. 2009. <em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 662-663.</p>",662-663,MW2CZ7959,,,,,
48,,407,"<p>
jigs med. 2009.<em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, p. 780.</p>",780,MW2CZ7959,,,,,
48,,474,"<p>
jigs med. 2009.<em>Mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 342-343.</p>",342-343,MW2CZ7959,,,,,
48,,1113,"<p>&#39;jigs med. 2009. <em>mdo smad lo rgyus chen mo</em>, vol 5. Dharamsala Kangra HP india: The Library Of Tibetan Works &amp; Archives, p. 795.</p>",795,MW2CZ7959,,,,,
48,,988,"<p>&#39;jgs med. <em>mdo smad lo rgyus chen mo</em>, vol 5. 2009. Dharamsala Kangra HP India: The Library Of Tibetan Works &amp; Archives, pp. 816-817.</p>",816-817,MW2CZ7959,,,,,
49,,266,"<p>
Dge bshes thub bstan ngag dbang. 1996.<em> Dar rgyas dgon paʼi lo rgyus nye mkho kun ʼdus </em>(Par gzhi dang po, Vol. 1&ndash;1). Dge bshes thub bstan ngag dbang.</p>",,MW2DB15921,,,,,
50,,1182,"<p>
gzhan phan chos kyi snang ba. 2006.&nbsp;<em>gsung &#39;bum gzhan phan chos kyi snang ba</em>. khreng tu&#39;u: si khron mi rigs dpe skrun khang, volume 1, pp. 60 - 73</p>",60-73,MW2DB4578,,,,,
51,,1017,"<p>
kaH thog si tu 03 chos kyi rgya mtsho. 2007.<em> rje btsun bla ma shākya shrī dznyā naʼi rnam thar</em>. Par thengs dang po. 1 vols. Pe cin: Krung goʼi bod rig pa dpe skrun khang.</p>",,MW2DB5977,,,,,
52,,1231,"<p>
2009. <em>dpal-ldan ʼbras-spungs dgon gyi dkar chag dri med dwangs gsal shel gyi me long zhes bya ba bzhugs so.</em>&nbsp;Xining : Krung-goʼi Bod-rig-pa dpe-skrun Khang, p. 293.</p>",293,MW2GS1123,,,,,
53,,205,"<p>
2005. <em>jo nang ba&#39;i gdan rabs mdor bsdus drang srong rgan po&#39;i zhal lung</em>. 1 vols. pe cin: mi rigs dpe skrun khang, p. 19.</p>",19,MW30408,,,,,
53,,976,"<p>
2005. jo nang ba&#39;i gdan rabs mdor bsdus drang srong rgan po&#39;i zhal lung. 1 vols. pe cin: mi rigs dpe skrun khang, p. 18. </p>",18,MW30408,,,,,
54,,1464,"<p>
Blo gros phun tshogs. 2004. <em>Rdzong gsar mkhyen brtse&#39;i rten khrod las rten gyi nang gzhug phyogs bsdus ril bu khag sogs kyi dkar chag rin chen mchog gi mdzod</em>. Rdzongs sar.</p>",,MW3JT13625,,,,,
55,,1541,"<p>
Grub rigs khyu mchog. N.d. <em>Pad+ma khyung rdzong gi lo rgyus mdor bsdus</em>. In Gsung &#39;bum/ grub rigs khyu mchog, vol. 1, pp. 495-500.</p>",495-500,MW3PD236,,,,,
56,,1598,"<p>
Blo gter dbang po. 2015. <em>Shrī e waṃ pa&#39;i gdan rabs nor bu&#39;i phreng ba&#39;i zhal skong bdud rtsi&#39;i thigs phreng</em>. In <em>Bod kyi lo rgyus rnam thar phyogs bsgrigs</em>, vol. 10, pp. 417&ndash;473. Xining: Mtsho sngon mi rigs dpe skrun khang, pp. 467. See also <em>Lam &#39;bras tshogs bshad</em>, vol. 4, pp. 644&ndash;646.</p>","467, 644-646",MW4PD3075,,,,,
57,,1273,"<p>
Sangs rgyas gya mtsho. 1989. <em>dga&#39; ldan chos &#39;byung baiḍūrya ser po</em>. Zi ling: krung go bod kyi shes rig dpe skrun khang, p. 308.</p>",308,MW8224,,,,,
57,,1439,"<p>
Sangs rgyas rgya mtsho. 1998. <em>Thang sag dga&#39; ldan chos &#39;khor</em>. In <em>Dga&#39; ldan chos &#39;byung baiDU r+ya ser po</em>, pp. 403-404. Beijing:&nbsp; Krung go bod kyi shes rig dpe skrun khang.</p>",403-404,MW8224,,,,,
57,,1143,"<p>
Sangs rgyas rgya mtsho. 1998. Gga&#39; ldan chos &#39;byung baiDU r+ya ser po. 1 vols. Pe cin: krung go bod kyi shes rig dpe skrun khang, p. 242.</p>",242,MW8224,,,,,
58,,1473,"<p><em>Sbag sa chos sgar tgyi lo rgyus, Ngag rgyun lo rgyus deb phreng</em> Series 37. Dharamsala: Library of Tibetan Works and Archives, 2015.&nbsp;</p>",,MW8LS22905,,,,,
59,,1141,"<p>
zho ra padma dbang chen. 2007. <em>reb gong zho &#39;ong dpyis sde baʼi lo rgyus.</em> Lan gru: Kan suʼu mi rigs dpe skrun khang.</p>",,MW8LS42248,,,,,
60,,1000,"<p>
Kaḥthog si tu 03 chos kyi rgya mtsho. 1972.<em> dBus gtsang gi gnas yig</em>. 1 vols. Palampur, Himachal Pradesh: Sungrab Nyamso Gyunphel Parkhang, p. 402.</p>",,MW9668,,,,,
60,,1356,"<p> Katok Situ. 1972.<em> Dbus gtsang gnas yig</em>. Palampur: Sungrab Nyamso Gyunphel Parkhang, p. 216.&nbsp;</p>",216,MW9668,,,,,
61,,1678,"<p>
Tā laʼi bla ma 14 bstan ʼdzin rgya mtsho. 1970. <em>rgya gar hi ma cal mngaʼ sde dha ram sa la theg chen chos gling gtsug lag khang rten dang brten par bcas paʼi lo rgyus dkar chag dad gsum ʼdren paʼi shing rta</em>. Dharamsala (H.P): The Office Of Private Secretary To His Holiness Dalai Lama.</p>",,MWA8LS43877,,,,,
62,,1711,Brag dkar sprel rdzong gi gnas bshad,,MW1KG25661,,,,,
63,,1685,"<p>
Bkra shis tshe ring, editor. 2008.&nbsp;<em>&#39;Bras ljongs nang dgon sde khag gcig gi chags rabs yig cha</em>. Gangtok: Namgyal Institute of Tibetology, and Amnye Machen Institute, Dharamsala.</p>",,MW1KG819,,,,,
64,,992,"<p>
2007. <em>dpal ldan stag lung paʼi gsung rnams nor bzhi bang mdzod</em>, vol. 53. Khun men: Nor bzhi bstan rgyas tshogs pa.</p>",,MW1PD1661,,,,,
65,,369,"<p>
Lha mkhar yongs ʼdzin bstan pa rgyal mtshan. 1985. <em>rGyal thang yul lung dgon gnas dang bcas paʼi byung ba mdo tsam brjod pa</em> (Vol. 1&ndash;1). Delhi: Ngag Dbang Thabs Mtkas.&nbsp;</p>",,MW1PD9229,,,,,
65,,1375,"<p>
Tshul khrims rin chen (1697-1774). 1971. <em>The Autobiography of Tshul-khrims-rin-chen of Sde-dge and Other Selected Writings</em>. Delhi: N. Lungtok and N. Gyaltsan.</p>",,MW23862,,,,,
66,,1163,<p>&#39;bri gung chung tshang 06 chos kyi blo gros. <em>la phyi&#39;i gnas yig</em>.</p>,,MWA1CZ887,,,,,
67,,1400,"<p>
1994. <em>Gazetteer of Taktse Dzong, Lhasa Prefecture, TAR</em>, p. 72.</p>",72,MWA20233,,,,,
68,,1470,"<p>
Bstan &#39;dzin rgya mtsho, Ta&#39; la&#39;i bla ma.&nbsp; 1989.&nbsp; &#39;<em>Jam mgon rgyal ba&#39;i rgyal tshab yongs &#39;dzin gling sprul rdo rje &#39;chang thub bstan lung rtogs rnam rgyal &#39;phrin las dpal bzang po&#39;i zhal snga nas kyi thun mong ba&#39;i mdzad pa rnam thar mdo tsam brjod pa nor bu&#39;i do shal (=Nor bu&#39;i do shal)</em>. Dharamsala: Tibetan Cultural Printing Press.&nbsp;</p>",,MWA22379,,,,,
69,,873,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, 104-105.</p>",104-105,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1359,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 102.</p>",102,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,342,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 110.</p>",110,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,908,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 110.</p>",110,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,842,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 114.</p>",114,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,907,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 116.</p>",116,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,349,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 118.</p>",118,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,322,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 119.</p>",119,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1560,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 126.</p>",126,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1230,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 190, f.1.</p>",190,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1214,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 341, 353-357.&nbsp;</p>","341, 353-357",,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1275,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 344.</p>",344,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,840,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 387.</p>",387,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1345,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 417-418.</p>",417-418,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,824,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 492.</p>",492,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1450,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 551.</p>",551,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,618,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 566.</p>",566,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,935,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 587.&nbsp;</p>",587,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,560,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, p. 633.</p>",633,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,443,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 101-104.</p>",101-104,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,871,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 106-107.</p>",106-107,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,893,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 112-113.</p>",112-113,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,37,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 115-118.</p>",115-118,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,862,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 132-139.</p>",132-139,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,45,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 168-173.</p>",168-173,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,420,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 175-176.</p>",175-176,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,92,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 219-225.</p>",219-225,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,305,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 223-227.</p>",223-227,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,91,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 226-229.</p>",226-229,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1236,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 238-239.</p>",238-239,,,1087869026,http://www.worldcat.org/oclc/1087869026,,
69,,1136,"<p>
Akester, Matthew. 2016. <em>Jamyang Khyentse Wangpo&#39;s Guide to Central Tibet</em>. Chicago, IL: Serindia Publications, pp. 246, 248, 262, 280, 518.</p>","246, 248, 262, 280, 518",,,1087869026,http://www.worldcat.org/oclc/1087869026,,
